tarih,istasyon_adi,gunluk_yolcu,nem,maksimum_sicaklik,minimum_sicaklik,ruzgar_hizi,ay,gun,donem
2024-02-12,Ayvansaray,50,66.0,27.0,22.0,23.0,2,12,Okul
2024-02-13,Ayvansaray,44,79.0,8.0,8.0,34.0,2,13,Okul
2024-02-14,Ayvansaray,116,68.0,8.0,7.0,34.0,2,14,Okul
2024-02-15,Ayvansaray,39,70.0,8.0,7.0,32.0,2,15,Okul
2024-02-16,Ayvansaray,92,69.0,8.0,7.0,28.0,2,16,Okul
2024-02-17,Ayvansaray,54,66.0,10.0,6.0,14.0,2,17,Okul
2024-02-18,Ayvansaray,63,68.0,14.0,9.0,6.0,2,18,Okul
2024-02-19,Ayvansaray,20,71.0,15.0,10.0,14.0,2,19,Okul
2024-02-20,Ayvansaray,95,70.0,14.0,12.0,8.0,2,20,Okul
2024-02-21,Ayvansaray,46,70.0,13.0,9.0,13.0,2,21,Okul
2024-02-22,Ayvansaray,54,67.0,12.0,9.0,8.0,2,22,Okul
2024-02-23,Ayvansaray,41,81.0,7.0,-5.0,36.0,2,23,Okul
2024-02-24,Ayvansaray,17,82.0,5.0,-5.0,36.0,2,24,Okul
2024-02-25,Ayvansaray,44,80.0,9.0,6.0,33.0,2,25,Okul
2024-02-26,Ayvansaray,97,68.0,9.0,6.0,17.0,2,26,Okul
2024-02-27,Ayvansaray,61,69.0,7.0,4.0,26.0,2,27,Okul
2024-02-28,Ayvansaray,21,64.0,9.0,1.0,22.0,2,28,Okul
2024-02-29,Ayvansaray,39,64.0,9.0,1.0,22.0,2,29,Okul
2024-03-01,Ayvansaray,50,74.0,8.0,6.0,26.0,3,1,Okul
2024-03-02,Ayvansaray,66,60.0,17.0,12.0,10.0,3,2,Okul
2024-03-03,Ayvansaray,34,63.0,9.0,6.0,24.0,3,3,Okul
2024-03-04,Ayvansaray,69,69.0,11.0,9.0,23.0,3,4,Okul
2024-03-05,Ayvansaray,45,64.0,21.0,15.0,10.0,3,5,Okul
2024-03-06,Ayvansaray,82,61.0,27.0,22.0,10.0,3,6,Okul
2024-03-07,Ayvansaray,90,61.0,31.0,24.0,15.0,3,7,Okul
2024-03-08,Ayvansaray,23,56.0,33.0,26.0,8.0,3,8,Okul
2024-03-09,Ayvansaray,98,56.0,33.0,26.0,8.0,3,9,Okul
2024-03-10,Ayvansaray,73,56.0,33.0,26.0,8.0,3,10,Okul
2024-03-11,Ayvansaray,49,56.0,33.0,26.0,8.0,3,11,Okul
2024-03-12,Ayvansaray,78,56.0,33.0,26.0,8.0,3,12,Okul
2024-03-13,Ayvansaray,25,78.0,8.0,7.0,37.0,3,13,Okul
2024-03-14,Ayvansaray,50,69.0,11.0,7.0,17.0,3,14,Okul
2024-03-15,Ayvansaray,80,72.0,10.0,8.0,11.0,3,15,Okul
2024-03-16,Ayvansaray,78,65.0,13.0,5.0,15.0,3,16,Okul
2024-03-17,Ayvansaray,66,65.0,17.0,12.0,13.0,3,17,Okul
2024-03-18,Ayvansaray,99,60.0,23.0,14.0,7.0,3,18,Okul
2024-03-19,Ayvansaray,112,65.0,18.0,14.0,6.0,3,19,Okul
2024-03-20,Ayvansaray,81,68.0,14.0,11.0,19.0,3,20,Okul
2024-03-21,Ayvansaray,78,72.0,13.0,9.0,27.0,3,21,Okul
2024-03-22,Ayvansaray,59,57.0,13.0,9.0,21.0,3,22,Okul
2024-03-23,Ayvansaray,68,59.0,14.0,9.0,18.0,3,23,Okul
2024-03-24,Ayvansaray,32,51.0,11.0,7.0,20.0,3,24,Okul
2024-03-25,Ayvansaray,35,53.0,17.0,8.0,10.0,3,25,Okul
2024-03-26,Ayvansaray,20,52.0,17.0,11.0,11.0,3,26,Okul
2024-03-27,Ayvansaray,35,71.0,12.0,10.0,19.0,3,27,Okul
2024-03-28,Ayvansaray,56,59.0,10.0,7.0,29.0,3,28,Okul
2024-03-29,Ayvansaray,59,59.0,9.0,7.0,39.0,3,29,Okul
2024-03-30,Ayvansaray,88,59.0,10.0,8.0,42.0,3,30,Okul
2024-03-31,Ayvansaray,114,64.0,12.0,9.0,33.0,3,31,Okul
2024-04-01,Ayvansaray,93,76.0,5.0,5.0,32.0,4,1,Okul
2024-04-02,Ayvansaray,62,61.0,18.0,14.0,7.0,4,2,Okul
2024-04-03,Ayvansaray,136,53.0,13.0,6.0,8.0,4,3,Okul
2024-04-04,Ayvansaray,126,74.0,12.0,8.0,20.0,4,4,Okul
2024-04-05,Ayvansaray,71,55.0,22.0,17.0,12.0,4,5,Okul
2024-04-06,Ayvansaray,59,59.0,25.0,21.0,10.0,4,6,Okul
2024-04-07,Ayvansaray,98,62.0,30.0,24.0,22.0,4,7,Okul
2024-04-08,Ayvansaray,113,62.0,26.0,23.0,18.0,4,8,Okul
2024-04-09,Ayvansaray,132,62.0,26.0,23.0,18.0,4,9,Okul
2024-04-10,Ayvansaray,131,62.0,26.0,23.0,18.0,4,10,Okul
2024-04-11,Ayvansaray,103,62.0,26.0,23.0,18.0,4,11,Okul
2024-04-12,Ayvansaray,124,62.0,26.0,23.0,18.0,4,12,Okul
2024-04-13,Ayvansaray,135,73.0,18.0,13.0,7.0,4,13,Okul
2024-04-14,Ayvansaray,73,82.0,15.0,11.0,15.0,4,14,Okul
2024-04-15,Ayvansaray,88,78.0,12.0,9.0,18.0,4,15,Okul
2024-04-16,Ayvansaray,120,62.0,12.0,9.0,17.0,4,16,Okul
2024-04-17,Ayvansaray,146,58.0,16.0,10.0,8.0,4,17,Okul
2024-04-18,Ayvansaray,90,74.0,13.0,10.0,19.0,4,18,Okul
2024-04-19,Ayvansaray,118,62.0,12.0,9.0,19.0,4,19,Okul
2024-04-20,Ayvansaray,112,56.0,11.0,9.0,20.0,4,20,Okul
2024-04-21,Ayvansaray,67,51.0,13.0,9.0,13.0,4,21,Okul
2024-04-22,Ayvansaray,82,49.0,16.0,10.0,10.0,4,22,Okul
2024-04-23,Ayvansaray,63,53.0,16.0,8.0,16.0,4,23,Okul
2024-04-24,Ayvansaray,154,61.0,21.0,12.0,9.0,4,24,Okul
2024-04-25,Ayvansaray,106,64.0,20.0,14.0,10.0,4,25,Okul
2024-04-26,Ayvansaray,141,63.0,19.0,13.0,11.0,4,26,Okul
2024-04-27,Ayvansaray,69,58.0,21.0,14.0,5.0,4,27,Okul
2024-04-28,Ayvansaray,120,63.0,21.0,16.0,8.0,4,28,Okul
2024-04-29,Ayvansaray,100,66.0,22.0,17.0,7.0,4,29,Okul
2024-04-30,Ayvansaray,95,54.0,21.0,17.0,18.0,4,30,Okul
2024-05-01,Ayvansaray,97,80.0,6.0,5.0,28.0,5,1,Okul
2024-05-02,Ayvansaray,81,70.0,14.0,12.0,17.0,5,2,Okul
2024-05-03,Ayvansaray,111,55.0,14.0,9.0,16.0,5,3,Okul
2024-05-04,Ayvansaray,55,71.0,18.0,9.0,11.0,5,4,Okul
2024-05-05,Ayvansaray,87,58.0,23.0,17.0,12.0,5,5,Okul
2024-05-06,Ayvansaray,93,62.0,28.0,21.0,7.0,5,6,Okul
2024-05-07,Ayvansaray,57,65.0,29.0,23.0,17.0,5,7,Okul
2024-05-08,Ayvansaray,45,52.0,27.0,23.0,18.0,5,8,Okul
2024-05-09,Ayvansaray,109,52.0,27.0,23.0,18.0,5,9,Okul
2024-05-10,Ayvansaray,64,52.0,27.0,23.0,18.0,5,10,Okul
2024-05-11,Ayvansaray,88,52.0,27.0,23.0,18.0,5,11,Okul
2024-05-12,Ayvansaray,129,52.0,27.0,23.0,18.0,5,12,Okul
2024-05-13,Ayvansaray,53,63.0,21.0,15.0,23.0,5,13,Okul
2024-05-14,Ayvansaray,83,71.0,23.0,15.0,18.0,5,14,Okul
2024-05-15,Ayvansaray,90,71.0,24.0,17.0,9.0,5,15,Okul
2024-05-16,Ayvansaray,100,67.0,23.0,17.0,15.0,5,16,Okul
2024-05-17,Ayvansaray,31,77.0,19.0,14.0,16.0,5,17,Okul
2024-05-18,Ayvansaray,118,80.0,20.0,16.0,9.0,5,18,Okul
2024-05-19,Ayvansaray,64,67.0,24.0,18.0,12.0,5,19,Okul
2024-05-20,Ayvansaray,70,55.0,25.0,21.0,11.0,5,20,Okul
2024-05-21,Ayvansaray,68,60.0,25.0,19.0,9.0,5,21,Okul
2024-05-22,Ayvansaray,53,60.0,25.0,19.0,9.0,5,22,Okul
2024-05-23,Ayvansaray,55,57.0,25.0,20.0,8.0,5,23,Okul
2024-05-24,Ayvansaray,99,70.0,22.0,18.0,11.0,5,24,Okul
2024-05-25,Ayvansaray,64,72.0,21.0,16.0,13.0,5,25,Okul
2024-05-26,Ayvansaray,80,67.0,26.0,18.0,10.0,5,26,Okul
2024-05-27,Ayvansaray,73,59.0,26.0,17.0,14.0,5,27,Okul
2024-05-28,Ayvansaray,37,61.0,30.0,20.0,6.0,5,28,Okul
2024-05-29,Ayvansaray,54,57.0,28.0,23.0,11.0,5,29,Okul
2024-05-30,Ayvansaray,117,64.0,27.0,20.0,11.0,5,30,Okul
2024-05-31,Ayvansaray,85,60.0,30.0,23.0,7.0,5,31,Okul
2024-06-01,Ayvansaray,74,68.0,5.0,4.0,17.0,6,1,Okul
2024-06-02,Ayvansaray,100,81.0,12.0,11.0,23.0,6,2,Okul
2024-06-03,Ayvansaray,116,76.0,14.0,12.0,16.0,6,3,Okul
2024-06-04,Ayvansaray,88,75.0,15.0,10.0,19.0,6,4,Okul
2024-06-05,Ayvansaray,80,62.0,22.0,17.0,16.0,6,5,Okul
2024-06-06,Ayvansaray,126,62.0,28.0,23.0,6.0,6,6,Okul
2024-06-07,Ayvansaray,125,61.0,29.0,24.0,11.0,6,7,Okul
2024-06-08,Ayvansaray,115,51.0,27.0,23.0,20.0,6,8,Okul
2024-06-09,Ayvansaray,112,51.0,27.0,23.0,20.0,6,9,Okul
2024-06-10,Ayvansaray,77,51.0,27.0,23.0,20.0,6,10,Tatil
2024-06-11,Ayvansaray,141,51.0,27.0,23.0,20.0,6,11,Tatil
2024-06-12,Ayvansaray,104,51.0,27.0,23.0,20.0,6,12,Tatil
2024-06-13,Ayvansaray,75,64.0,30.0,24.0,8.0,6,13,Tatil
2024-06-14,Ayvansaray,116,63.0,28.0,23.0,14.0,6,14,Tatil
2024-06-15,Ayvansaray,93,67.0,28.0,23.0,12.0,6,15,Tatil
2024-06-16,Ayvansaray,97,68.0,28.0,23.0,17.0,6,16,Tatil
2024-06-17,Ayvansaray,116,63.0,30.0,23.0,18.0,6,17,Tatil
2024-06-18,Ayvansaray,124,66.0,29.0,23.0,18.0,6,18,Tatil
2024-06-19,Ayvansaray,93,62.0,28.0,24.0,18.0,6,19,Tatil
2024-06-20,Ayvansaray,128,58.0,29.0,24.0,11.0,6,20,Tatil
2024-06-21,Ayvansaray,151,61.0,29.0,24.0,11.0,6,21,Tatil
2024-06-22,Ayvansaray,121,66.0,30.0,24.0,13.0,6,22,Tatil
2024-06-23,Ayvansaray,67,62.0,32.0,24.0,7.0,6,23,Tatil
2024-06-24,Ayvansaray,106,47.0,31.0,26.0,14.0,6,24,Tatil
2024-06-25,Ayvansaray,141,70.0,29.0,24.0,24.0,6,25,Tatil
2024-06-26,Ayvansaray,88,70.0,29.0,24.0,24.0,6,26,Tatil
2024-06-27,Ayvansaray,71,59.0,29.0,24.0,22.0,6,27,Tatil
2024-06-28,Ayvansaray,143,57.0,30.0,24.0,15.0,6,28,Tatil
2024-06-29,Ayvansaray,160,54.0,25.0,22.0,24.0,6,29,Tatil
2024-06-30,Ayvansaray,74,50.0,25.0,22.0,18.0,6,30,Tatil
2024-07-01,Ayvansaray,46,75.0,3.0,3.0,25.0,7,1,Tatil
2024-07-02,Ayvansaray,37,76.0,9.0,7.0,29.0,7,2,Tatil
2024-07-03,Ayvansaray,128,57.0,17.0,11.0,9.0,7,3,Tatil
2024-07-04,Ayvansaray,44,73.0,18.0,11.0,8.0,7,4,Tatil
2024-07-05,Ayvansaray,53,67.0,17.0,15.0,20.0,7,5,Tatil
2024-07-06,Ayvansaray,89,56.0,29.0,24.0,8.0,7,6,Tatil
2024-07-07,Ayvansaray,98,53.0,31.0,23.0,14.0,7,7,Tatil
2024-07-08,Ayvansaray,115,59.0,28.0,22.0,22.0,7,8,Tatil
2024-07-09,Ayvansaray,53,59.0,28.0,22.0,22.0,7,9,Tatil
2024-07-10,Ayvansaray,127,59.0,28.0,22.0,22.0,7,10,Tatil
2024-07-11,Ayvansaray,103,59.0,28.0,22.0,22.0,7,11,Tatil
2024-07-12,Ayvansaray,137,59.0,28.0,22.0,22.0,7,12,Tatil
2024-07-13,Ayvansaray,83,46.0,27.0,22.0,8.0,7,13,Tatil
2024-07-14,Ayvansaray,83,53.0,23.0,20.0,9.0,7,14,Tatil
2024-07-15,Ayvansaray,85,63.0,25.0,20.0,10.0,7,15,Tatil
2024-07-16,Ayvansaray,46,57.0,26.0,22.0,12.0,7,16,Tatil
2024-07-17,Ayvansaray,55,63.0,26.0,22.0,23.0,7,17,Tatil
2024-07-18,Ayvansaray,103,56.0,27.0,22.0,16.0,7,18,Tatil
2024-07-19,Ayvansaray,112,60.0,28.0,23.0,20.0,7,19,Tatil
2024-07-20,Ayvansaray,115,62.0,28.0,22.0,24.0,7,20,Tatil
2024-07-21,Ayvansaray,86,59.0,28.0,23.0,20.0,7,21,Tatil
2024-07-22,Ayvansaray,123,57.0,29.0,23.0,19.0,7,22,Tatil
2024-07-23,Ayvansaray,52,56.0,30.0,24.0,17.0,7,23,Tatil
2024-07-24,Ayvansaray,86,64.0,26.0,23.0,18.0,7,24,Tatil
2024-07-25,Ayvansaray,67,59.0,28.0,23.0,14.0,7,25,Tatil
2024-07-26,Ayvansaray,83,58.0,29.0,23.0,17.0,7,26,Tatil
2024-07-27,Ayvansaray,101,59.0,28.0,23.0,19.0,7,27,Tatil
2024-07-28,Ayvansaray,99,66.0,28.0,22.0,19.0,7,28,Tatil
2024-07-29,Ayvansaray,77,63.0,30.0,25.0,10.0,7,29,Tatil
2024-07-30,Ayvansaray,58,69.0,29.0,24.0,10.0,7,30,Tatil
2024-07-31,Ayvansaray,51,58.0,31.0,25.0,8.0,7,31,Tatil
2024-08-01,Ayvansaray,98,73.0,3.0,2.0,24.0,8,1,Tatil
2024-08-02,Ayvansaray,85,64.0,8.0,6.0,15.0,8,2,Tatil
2024-08-03,Ayvansaray,100,57.0,18.0,13.0,9.0,8,3,Tatil
2024-08-04,Ayvansaray,53,71.0,20.0,14.0,8.0,8,4,Tatil
2024-08-05,Ayvansaray,100,61.0,16.0,13.0,10.0,8,5,Tatil
2024-08-06,Ayvansaray,85,59.0,29.0,23.0,13.0,8,6,Tatil
2024-08-07,Ayvansaray,16,54.0,31.0,25.0,12.0,8,7,Tatil
2024-08-08,Ayvansaray,65,59.0,29.0,23.0,19.0,8,8,Tatil
2024-08-09,Ayvansaray,98,59.0,29.0,23.0,19.0,8,9,Tatil
2024-08-10,Ayvansaray,85,59.0,29.0,23.0,19.0,8,10,Tatil
2024-08-11,Ayvansaray,30,59.0,29.0,23.0,19.0,8,11,Tatil
2024-08-12,Ayvansaray,50,59.0,29.0,23.0,19.0,8,12,Tatil
2024-08-13,Ayvansaray,86,61.0,29.0,24.0,28.0,8,13,Tatil
2024-08-14,Ayvansaray,65,72.0,29.0,24.0,17.0,8,14,Tatil
2024-08-15,Ayvansaray,48,75.0,27.0,24.0,15.0,8,15,Tatil
2024-08-16,Ayvansaray,104,73.0,26.0,23.0,19.0,8,16,Tatil
2024-08-17,Ayvansaray,30,72.0,25.0,18.0,19.0,8,17,Tatil
2024-08-18,Ayvansaray,101,58.0,26.0,21.0,13.0,8,18,Tatil
2024-08-19,Ayvansaray,53,61.0,26.0,22.0,18.0,8,19,Tatil
2024-08-20,Ayvansaray,109,65.0,27.0,22.0,20.0,8,20,Tatil
2024-08-21,Ayvansaray,98,70.0,28.0,21.0,15.0,8,21,Tatil
2024-08-22,Ayvansaray,63,71.0,29.0,24.0,17.0,8,22,Tatil
2024-08-23,Ayvansaray,42,74.0,28.0,24.0,20.0,8,23,Tatil
2024-08-24,Ayvansaray,91,71.0,30.0,24.0,19.0,8,24,Tatil
2024-08-25,Ayvansaray,108,69.0,30.0,24.0,20.0,8,25,Tatil
2024-08-26,Ayvansaray,9,66.0,30.0,24.0,25.0,8,26,Tatil
2024-08-27,Ayvansaray,65,61.0,30.0,24.0,27.0,8,27,Tatil
2024-08-28,Ayvansaray,65,58.0,28.0,24.0,27.0,8,28,Tatil
2024-08-29,Ayvansaray,66,61.0,27.0,23.0,24.0,8,29,Tatil
2024-08-30,Ayvansaray,14,64.0,27.0,22.0,20.0,8,30,Tatil
2024-08-31,Ayvansaray,46,63.0,26.0,22.0,22.0,8,31,Tatil
2024-09-01,Ayvansaray,36,62.0,7.0,3.0,25.0,9,1,Tatil
2024-09-02,Ayvansaray,58,64.0,11.0,7.0,8.0,9,2,Tatil
2024-09-03,Ayvansaray,94,66.0,17.0,14.0,14.0,9,3,Tatil
2024-09-04,Ayvansaray,62,74.0,17.0,12.0,12.0,9,4,Tatil
2024-09-05,Ayvansaray,33,57.0,18.0,13.0,6.0,9,5,Tatil
2024-09-06,Ayvansaray,106,68.0,27.0,22.0,18.0,9,6,Tatil
2024-09-07,Ayvansaray,62,58.0,32.0,25.0,8.0,9,7,Tatil
2024-09-08,Ayvansaray,48,61.0,29.0,23.0,20.0,9,8,Tatil
2024-09-09,Ayvansaray,101,61.0,29.0,23.0,20.0,9,9,Tatil
2024-09-10,Ayvansaray,107,61.0,29.0,23.0,20.0,9,10,Tatil
2024-09-11,Ayvansaray,47,61.0,29.0,23.0,20.0,9,11,Tatil
2024-09-12,Ayvansaray,48,61.0,29.0,23.0,20.0,9,12,Tatil
2024-09-13,Ayvansaray,29,61.0,29.0,23.0,20.0,9,13,Tatil
2024-09-14,Ayvansaray,111,61.0,29.0,23.0,20.0,9,14,Okul
2024-09-15,Ayvansaray,38,61.0,29.0,23.0,20.0,9,15,Okul
2024-09-16,Ayvansaray,107,61.0,29.0,23.0,20.0,9,16,Okul
2024-09-17,Ayvansaray,76,61.0,29.0,23.0,20.0,9,17,Okul
2024-09-18,Ayvansaray,88,61.0,29.0,23.0,20.0,9,18,Okul
2024-09-19,Ayvansaray,59,61.0,29.0,23.0,20.0,9,19,Okul
2024-09-20,Ayvansaray,43,61.0,29.0,23.0,20.0,9,20,Okul
2024-09-21,Ayvansaray,71,61.0,29.0,23.0,20.0,9,21,Okul
2024-09-22,Ayvansaray,46,61.0,29.0,23.0,20.0,9,22,Okul
2024-09-23,Ayvansaray,73,61.0,29.0,23.0,20.0,9,23,Okul
2024-09-24,Ayvansaray,62,61.0,29.0,23.0,20.0,9,24,Okul
2024-09-25,Ayvansaray,65,61.0,29.0,23.0,20.0,9,25,Okul
2024-09-26,Ayvansaray,84,61.0,29.0,23.0,20.0,9,26,Okul
2024-09-27,Ayvansaray,61,61.0,29.0,23.0,20.0,9,27,Okul
2024-09-28,Ayvansaray,89,61.0,29.0,23.0,20.0,9,28,Okul
2024-09-29,Ayvansaray,18,61.0,29.0,23.0,20.0,9,29,Okul
2024-09-30,Ayvansaray,42,61.0,29.0,23.0,20.0,9,30,Okul
2024-10-01,Ayvansaray,85,69.0,12.0,10.0,33.0,10,1,Okul
2024-10-02,Ayvansaray,109,67.0,10.0,7.0,6.0,10,2,Okul
2024-10-03,Ayvansaray,47,72.0,16.0,13.0,16.0,10,3,Okul
2024-10-04,Ayvansaray,45,78.0,14.0,12.0,15.0,10,4,Okul
2024-10-05,Ayvansaray,112,65.0,19.0,15.0,9.0,10,5,Okul
2024-10-06,Ayvansaray,120,70.0,26.0,22.0,20.0,10,6,Okul
2024-10-07,Ayvansaray,79,63.0,28.0,23.0,15.0,10,7,Okul
2024-10-08,Ayvansaray,123,59.0,30.0,23.0,20.0,10,8,Okul
2024-10-09,Ayvansaray,83,59.0,30.0,23.0,20.0,10,9,Okul
2024-10-10,Ayvansaray,65,59.0,30.0,23.0,20.0,10,10,Okul
2024-10-11,Ayvansaray,30,59.0,30.0,23.0,20.0,10,11,Okul
2024-10-12,Ayvansaray,48,59.0,30.0,23.0,20.0,10,12,Okul
2024-10-13,Ayvansaray,90,59.0,30.0,23.0,20.0,10,13,Okul
2024-10-14,Ayvansaray,125,59.0,30.0,23.0,20.0,10,14,Okul
2024-10-15,Ayvansaray,38,59.0,30.0,23.0,20.0,10,15,Okul
2024-10-16,Ayvansaray,48,59.0,30.0,23.0,20.0,10,16,Okul
2024-10-17,Ayvansaray,113,59.0,30.0,23.0,20.0,10,17,Okul
2024-10-18,Ayvansaray,63,59.0,30.0,23.0,20.0,10,18,Okul
2024-10-19,Ayvansaray,113,59.0,30.0,23.0,20.0,10,19,Okul
2024-10-20,Ayvansaray,45,59.0,30.0,23.0,20.0,10,20,Okul
2024-10-21,Ayvansaray,31,59.0,30.0,23.0,20.0,10,21,Okul
2024-10-22,Ayvansaray,29,59.0,30.0,23.0,20.0,10,22,Okul
2024-10-23,Ayvansaray,30,59.0,30.0,23.0,20.0,10,23,Okul
2024-10-24,Ayvansaray,43,59.0,30.0,23.0,20.0,10,24,Okul
2024-10-25,Ayvansaray,67,59.0,30.0,23.0,20.0,10,25,Okul
2024-10-26,Ayvansaray,29,59.0,30.0,23.0,20.0,10,26,Okul
2024-10-27,Ayvansaray,59,59.0,30.0,23.0,20.0,10,27,Okul
2024-10-28,Ayvansaray,81,59.0,30.0,23.0,20.0,10,28,Okul
2024-10-29,Ayvansaray,30,59.0,30.0,23.0,20.0,10,29,Okul
2024-10-30,Ayvansaray,123,59.0,30.0,23.0,20.0,10,30,Okul
2024-10-31,Ayvansaray,94,59.0,30.0,23.0,20.0,10,31,Okul
2024-11-01,Ayvansaray,92,84.0,11.0,9.0,26.0,11,1,Okul
2024-11-02,Ayvansaray,39,64.0,14.0,9.0,15.0,11,2,Okul
2024-11-03,Ayvansaray,57,62.0,18.0,14.0,15.0,11,3,Okul
2024-11-04,Ayvansaray,25,77.0,16.0,12.0,20.0,11,4,Okul
2024-11-05,Ayvansaray,10,70.0,20.0,15.0,11.0,11,5,Okul
2024-11-06,Ayvansaray,86,68.0,28.0,22.0,10.0,11,6,Okul
2024-11-07,Ayvansaray,86,71.0,22.0,18.0,24.0,11,7,Okul
2024-11-08,Ayvansaray,17,63.0,28.0,23.0,26.0,11,8,Okul
2024-11-09,Ayvansaray,13,63.0,28.0,23.0,26.0,11,9,Okul
2024-11-10,Ayvansaray,59,63.0,28.0,23.0,26.0,11,10,Okul
2024-11-11,Ayvansaray,98,63.0,28.0,23.0,26.0,11,11,Okul
2024-11-12,Ayvansaray,23,63.0,28.0,23.0,26.0,11,12,Okul
2024-11-13,Ayvansaray,55,63.0,28.0,23.0,26.0,11,13,Okul
2024-11-14,Ayvansaray,34,63.0,28.0,23.0,26.0,11,14,Okul
2024-11-15,Ayvansaray,72,63.0,28.0,23.0,26.0,11,15,Okul
2024-11-16,Ayvansaray,18,63.0,28.0,23.0,26.0,11,16,Okul
2024-11-17,Ayvansaray,44,63.0,28.0,23.0,26.0,11,17,Okul
2024-11-18,Ayvansaray,41,63.0,28.0,23.0,26.0,11,18,Okul
2024-11-19,Ayvansaray,65,63.0,28.0,23.0,26.0,11,19,Okul
2024-11-20,Ayvansaray,30,63.0,28.0,23.0,26.0,11,20,Okul
2024-11-21,Ayvansaray,87,63.0,28.0,23.0,26.0,11,21,Okul
2024-11-22,Ayvansaray,89,63.0,28.0,23.0,26.0,11,22,Okul
2024-11-23,Ayvansaray,100,63.0,28.0,23.0,26.0,11,23,Okul
2024-11-24,Ayvansaray,78,63.0,28.0,23.0,26.0,11,24,Okul
2024-11-25,Ayvansaray,92,63.0,28.0,23.0,26.0,11,25,Okul
2024-11-26,Ayvansaray,85,63.0,28.0,23.0,26.0,11,26,Okul
2024-11-27,Ayvansaray,101,63.0,28.0,23.0,26.0,11,27,Okul
2024-11-28,Ayvansaray,59,63.0,28.0,23.0,26.0,11,28,Okul
2024-11-29,Ayvansaray,17,63.0,28.0,23.0,26.0,11,29,Okul
2024-11-30,Ayvansaray,65,63.0,28.0,23.0,26.0,11,30,Okul
2024-12-01,Ayvansaray,79,82.0,6.0,5.0,25.0,12,1,Okul
2024-12-02,Ayvansaray,0,73.0,14.0,11.0,26.0,12,2,Okul
2024-12-03,Ayvansaray,37,76.0,15.0,8.0,26.0,12,3,Okul
2024-12-04,Ayvansaray,59,69.0,17.0,13.0,20.0,12,4,Okul
2024-12-05,Ayvansaray,91,62.0,22.0,16.0,9.0,12,5,Okul
2024-12-06,Ayvansaray,94,70.0,28.0,22.0,8.0,12,6,Okul
2024-12-07,Ayvansaray,9,50.0,26.0,21.0,6.0,12,7,Okul
2024-12-08,Ayvansaray,61,55.0,29.0,24.0,30.0,12,8,Okul
2024-12-09,Ayvansaray,76,55.0,29.0,24.0,30.0,12,9,Okul
2024-12-10,Ayvansaray,72,55.0,29.0,24.0,30.0,12,10,Okul
2024-12-11,Ayvansaray,54,55.0,29.0,24.0,30.0,12,11,Okul
2024-12-12,Ayvansaray,57,55.0,29.0,24.0,30.0,12,12,Okul
2024-12-13,Ayvansaray,55,55.0,29.0,24.0,30.0,12,13,Okul
2024-12-14,Ayvansaray,58,55.0,29.0,24.0,30.0,12,14,Okul
2024-12-15,Ayvansaray,62,55.0,29.0,24.0,30.0,12,15,Okul
2024-12-16,Ayvansaray,74,55.0,29.0,24.0,30.0,12,16,Okul
2024-12-17,Ayvansaray,89,55.0,29.0,24.0,30.0,12,17,Okul
2024-12-18,Ayvansaray,12,55.0,29.0,24.0,30.0,12,18,Okul
2024-12-19,Ayvansaray,10,55.0,29.0,24.0,30.0,12,19,Okul
2024-12-20,Ayvansaray,22,55.0,29.0,24.0,30.0,12,20,Okul
2024-12-21,Ayvansaray,10,55.0,29.0,24.0,30.0,12,21,Okul
2024-12-22,Ayvansaray,77,55.0,29.0,24.0,30.0,12,22,Okul
2024-12-23,Ayvansaray,0,55.0,29.0,24.0,30.0,12,23,Okul
2024-12-24,Ayvansaray,30,55.0,29.0,24.0,30.0,12,24,Okul
2024-12-25,Ayvansaray,57,55.0,29.0,24.0,30.0,12,25,Okul
2024-12-26,Ayvansaray,0,55.0,29.0,24.0,30.0,12,26,Okul
2024-12-27,Ayvansaray,95,55.0,29.0,24.0,30.0,12,27,Okul
2024-12-28,Ayvansaray,73,55.0,29.0,24.0,30.0,12,28,Okul
2024-12-29,Ayvansaray,90,55.0,29.0,24.0,30.0,12,29,Okul
2024-12-30,Ayvansaray,2,55.0,29.0,24.0,30.0,12,30,Okul
2024-12-31,Ayvansaray,30,55.0,29.0,24.0,30.0,12,31,Okul
2024-05-01,Aşiyan,149,80.0,6.0,5.0,28.0,5,1,Okul
2024-05-02,Aşiyan,75,70.0,14.0,12.0,17.0,5,2,Okul
2024-05-03,Aşiyan,151,55.0,14.0,9.0,16.0,5,3,Okul
2024-05-04,Aşiyan,79,71.0,18.0,9.0,11.0,5,4,Okul
2024-05-05,Aşiyan,106,58.0,23.0,17.0,12.0,5,5,Okul
2024-05-06,Aşiyan,84,62.0,28.0,21.0,7.0,5,6,Okul
2024-05-07,Aşiyan,139,65.0,29.0,23.0,17.0,5,7,Okul
2024-05-08,Aşiyan,101,52.0,27.0,23.0,18.0,5,8,Okul
2024-05-09,Aşiyan,68,52.0,27.0,23.0,18.0,5,9,Okul
2024-05-10,Aşiyan,93,52.0,27.0,23.0,18.0,5,10,Okul
2024-05-11,Aşiyan,141,52.0,27.0,23.0,18.0,5,11,Okul
2024-05-12,Aşiyan,98,52.0,27.0,23.0,18.0,5,12,Okul
2024-05-13,Aşiyan,68,63.0,21.0,15.0,23.0,5,13,Okul
